0,1,0,-1,0,0,1,7,-1,1,1,-1,1,0,-1,13,8,2.1,3.2,3.6,-1
0,-1,-1,1,-1,0,0,13,1,0,-1,-1,0,-1,0,13,8,1.57,3.6,6.5,0
-1,0,0,1,-1,1,1,17,1,0,0,1,0,-1,0,7,8,1.7,3.5,5.25,1
1,-1,1,1,1,0,-1,16,1,0,-1,1,-1,0,-1,17,8,2.6,3.2,2.7,-1
-1,1,0,0,1,1,1,6,1,-1,-1,1,1,-1,-1,10,8,1.95,3.3,4,0
-1,1,0,-1,-1,1,0,17,0,-1,1,-1,0,0,0,4,8,1.73,3.4,5.25,1
1,0,1,-1,1,1,0,6,0,0,0,-1,1,-1,-1,7,8,3.25,3.1,2.3,0
1,0,0,1,0,0,0,11,0,1,1,-1,0,0,1,9,8,2.05,3.25,3.75,1
0,0,0,0,1,0,1,6,1,0,0,-1,-1,-1,1,6,8,1.91,3.25,4.2,0
-1,0,1,1,-1,0,-1,15,1,-1,0,-1,1,-1,0,9,8,1.8,3.4,4.75,0
0,0,-1,0,1,0,1,8,1,-1,-1,-1,0,1,1,17,9,2.1,3.25,3.5,0
-1,-1,1,-1,0,1,-1,14,-1,0,0,-1,-1,-1,0,7,9,2.1,3.2,3.6,0
1,1,-1,-1,1,1,0,11,0,0,-1,-1,-1,1,0,7,9,1.91,3.25,4.2,0
0,1,1,0,1,0,0,16,0,-1,1,-1,-1,0,0,6,9,2,3.2,4,1
1,-1,1,0,0,0,1,5,-1,0,1,0,0,-1,1,8,9,2.2,3.1,3.5,0
-1,-1,1,0,0,-1,1,12,-1,0,1,1,-1,0,-1,17,9,2.4,3.1,3.1,1
1,0,1,-1,1,0,0,10,0,0,-1,0,0,0,-1,12,9,2.4,3.1,3.1,0
-1,-1,1,-1,0,0,0,16,0,-1,-1,1,0,1,0,15,9,1.75,3.4,5,1
0,0,1,-1,1,1,0,8,0,0,0,-1,0,-1,0,7,9,1.44,4,8,0
0,1,-1,1,0,1,-1,20,0,0,-1,1,-1,-1,-1,17,9,2.2,3.25,3.25,1
0,1,0,0,0,1,0,12,1,-1,1,0,0,0,-1,19,10,3.2,3.2,2.3,-1
0,0,1,0,1,0,0,8,1,-1,1,0,-1,1,0,15,10,2.2,3.1,3.5,0
0,-1,0,0,1,-1,0,8,0,-1,1,-1,0,0,0,13,10,2.4,3.1,3.1,-1
0,1,-1,1,1,1,1,20,1,-1,0,0,0,-1,0,5,10,1.33,4.75,10,1
1,1,1,0,-1,-1,0,20,-1,1,1,-1,-1,0,0,11,10,1.44,4,8,1
0,0,1,1,1,0,0,10,0,1,0,-1,0,-1,0,8,10,2.8,3.1,2.6,1
0,-1,-1,1,0,1,1,18,0,-1,1,-1,-1,0,0,9,10,2.8,3.1,2.6,0
0,1,1,1,-1,0,0,7,-1,1,-1,0,-1,1,-1,23,10,6,3.6,1.62,-1
1,1,-1,0,-1,0,1,18,-1,-1,0,-1,0,0,-1,16,10,2,3.2,4,1
1,-1,1,1,0,0,1,9,1,-1,0,0,1,-1,-1,12,10,2.05,3.2,3.75,1
-1,0,1,0,1,0,1,9,0,-1,0,-1,0,0,0,9,11,1.75,3.4,5,0
1,-1,0,1,-1,0,0,15,-1,-1,0,1,1,0,-1,23,11,2.7,3.1,2.7,-1
1,0,1,0,0,1,1,17,1,1,-1,0,-1,-1,0,19,11,2.2,3.1,3.5,0
1,-1,1,1,0,0,0,12,-1,-1,-1,1,0,0,1,7,11,1.3,5,10,1
1,0,0,0,1,0,1,8,0,-1,-1,-1,0,0,-1,10,11,2.4,3,3.2,1
1,0,0,-1,1,1,1,13,1,0,0,-1,1,0,1,9,11,1.95,3.3,4,0
1,-1,1,0,0,0,-1,16,1,-1,-1,0,0,-1,-1,9,11,2.1,3.25,3.5,1
1,0,0,0,1,0,-1,12,-1,1,0,1,0,-1,-1,21,11,2.4,3.2,3,-1
1,-1,0,0,0,1,-1,22,-1,1,-1,-1,-1,-1,-1,20,11,2.3,3.1,3.2,1
-1,1,0,1,-1,1,-1,26,1,1,-1,-1,0,0,-1,11,11,1.25,5.5,12,1
1,1,-1,0,0,-1,1,7,0,-1,0,-1,0,-1,0,12,12,3.6,3.1,2.15,-1
1,0,1,0,0,0,0,12,0,-1,0,0,-1,-1,0,17,12,2.6,3,2.9,1
-1,1,1,0,0,1,1,11,1,-1,-1,0,0,0,-1,15,12,4.2,3.3,1.91,-1
0,0,1,-1,0,-1,0,12,0,0,0,-1,0,1,1,12,12,2.6,3.1,2.8,1
-1,1,1,1,1,1,1,23,1,-1,0,0,0,1,-1,16,12,1.62,3.6,6,1
1,0,-1,-1,0,1,-1,26,0,0,0,-1,0,-1,-1,8,12,1.57,3.75,6.25,1
1,0,1,-1,1,-1,1,29,1,0,-1,1,0,0,1,15,12,1.33,4.5,10.5,1
1,1,1,0,0,1,1,11,0,0,1,-1,-1,-1,0,14,12,2.2,3.2,3.4,0
-1,1,0,1,1,0,0,22,1,0,1,0,-1,-1,1,21,12,2.5,3,3,1
1,1,0,0,1,1,1,10,1,0,0,0,-1,1,-1,23,12,3.2,3.2,2.3,0
0,0,0,1,-1,1,0,24,0,-1,1,0,1,0,-1,13,13,1.36,4.5,9,0
0,0,1,0,-1,-1,1,15,-1,0,-1,-1,0,0,-1,22,13,2.4,3,3.2,1
1,0,1,0,1,0,-1,13,0,-1,1,-1,1,-1,-1,30,13,3.4,3,2.3,0
0,1,-1,0,0,-1,1,18,-1,-1,0,0,-1,-1,1,11,13,1.83,3.25,4.75,1
1,0,0,1,1,0,1,20,-1,1,0,0,1,-1,1,7,13,1.44,4,8,1
1,1,0,0,0,1,-1,18,-1,-1,0,0,-1,-1,0,11,13,1.44,4,8,1
0,0,1,0,1,1,1,11,0,-1,0,0,0,0,-1,12,13,2.3,3.1,3.25,1
0,-1,0,1,1,-1,1,22,-1,0,0,-1,-1,-1,0,11,13,1.8,3.25,5,0
0,-1,1,1,1,0,0,17,-1,-1,-1,-1,-1,-1,-1,23,13,3.2,3.1,2.3,1
1,0,0,0,-1,1,1,17,0,1,1,0,-1,1,-1,27,13,2.5,3.1,2.9,0
1,1,1,1,1,1,1,23,1,0,-1,-1,1,-1,0,25,14,1.8,3.25,5,-1
0,1,1,0,0,1,1,23,0,0,-1,1,-1,0,0,25,14,3,3,2.5,0
-1,0,0,-1,1,-1,1,8,-1,1,0,0,1,-1,-1,19,14,3.2,3,2.4,0
1,0,0,1,1,-1,1,14,0,-1,0,-1,0,1,0,13,14,3.1,3.1,2.4,1
