-1,1,1,-1,-1,0,0,11,-1,0,1,-1,1,-1,1,4,8,1.62,3.5,6.5,1
-1,1,1,-1,1,-1,0,10,1,-1,0,-1,0,-1,1,2,8,1.75,3.4,5,1
-1,0,0,-1,0,0,1,10,1,0,-1,-1,-1,0,-1,11,8,1.4,4.33,8.5,1
0,1,-1,-1,1,0,-1,8,1,-1,0,-1,-1,-1,0,8,8,1.67,3.5,5.5,-1
-1,1,1,0,1,1,0,14,1,0,0,0,-1,0,0,8,8,2.2,3.1,3.5,1
-1,1,1,-1,-1,1,1,6,1,-1,-1,-1,1,0,-1,10,8,3.1,3.1,2.38,-1
0,1,-1,0,1,0,-1,13,1,0,-1,-1,0,-1,-1,12,8,1.83,3.25,4.75,0
1,1,1,1,1,1,1,10,1,-1,0,0,0,0,1,14,8,3.75,3,2.15,0
0,1,0,1,-1,0,0,14,1,-1,0,-1,-1,0,1,15,8,2.8,3.1,2.6,0
-1,1,-1,1,-1,1,1,19,0,0,0,1,-1,1,-1,16,8,3,3.2,2.4,0
1,0,0,0,0,-1,0,15,0,0,1,0,0,-1,-1,11,9,2.25,3,3.5,0
1,0,1,1,1,0,-1,8,-1,1,0,-1,0,1,0,16,9,2.63,3.1,2.8,-1
0,-1,1,-1,1,-1,1,5,-1,-1,1,1,-1,-1,1,7,9,1.91,3.2,4.33,0
0,0,0,1,0,0,1,9,-1,-1,1,1,0,0,-1,12,9,2.8,3.1,2.6,0
0,0,-1,1,-1,1,0,19,-1,-1,0,-1,-1,0,-1,14,9,1.2,6.5,13,1
1,1,1,-1,0,1,-1,13,-1,1,1,-1,0,1,1,8,9,2.2,3.25,3.3,1
0,1,1,0,1,1,0,15,-1,0,-1,1,0,0,0,14,9,2.1,3.2,3.6,1
0,1,1,1,0,1,1,12,-1,-1,1,-1,1,0,-1,11,9,2.3,3.2,3.2,0
1,0,1,1,0,-1,0,18,-1,-1,-1,-1,-1,-1,0,10,9,1.33,5,9,1
1,0,1,0,1,-1,1,5,-1,1,-1,1,-1,-1,0,19,9,5,3.5,1.73,1
1,-1,-1,0,0,1,0,15,-1,-1,1,0,-1,1,-1,13,10,2.05,3.1,4,1
0,-1,0,0,1,1,0,14,-1,-1,0,-1,-1,0,-1,15,10,1.57,3.6,6.5,1
-1,-1,1,0,-1,-1,1,11,0,0,-1,0,0,-1,0,9,10,1.7,3.5,5.25,1
-1,1,-1,1,-1,1,0,5,0,1,-1,1,-1,0,-1,22,10,7.5,3.75,1.5,-1
1,0,1,1,0,1,1,15,0,-1,0,-1,1,-1,-1,6,10,1.75,3.4,5,0
-1,0,1,0,-1,0,-1,19,-1,-1,-1,-1,-1,0,-1,10,10,1.5,3.75,7.5,1
1,-1,1,-1,0,1,0,14,0,0,0,0,1,0,0,15,10,2.8,3.1,2.6,1
0,1,-1,0,0,0,1,15,-1,-1,-1,0,-1,-1,0,13,10,1.75,3.4,5,0
1,1,1,1,0,1,1,13,-1,1,0,0,0,-1,0,15,11,3.1,3.1,2.4,1
0,1,1,1,0,-1,-1,8,1,0,0,-1,-1,0,-1,17,10,3.6,3.2,2.1,-1
0,1,0,0,1,0,1,12,-1,1,-1,1,-1,0,1,5,11,2,3.2,4,1
-1,1,-1,1,0,1,-1,22,1,1,0,0,-1,0,-1,18,11,1.44,4.2,7.5,-1
1,-1,0,1,-1,1,1,16,0,-1,-1,0,-1,-1,0,15,11,1.62,3.6,6,1
1,0,1,-1,1,1,0,7,1,-1,0,1,1,-1,-1,12,11,3.5,3.2,2.15,0
1,0,1,1,0,1,1,18,-1,1,1,-1,-1,1,0,7,11,1.57,3.75,6,1
