0,-1,1,1,1,1,-1,14,1,-1,-1,1,-1,0,-1,20,8,3,3.3,2.4,0
1,-1,-1,1,0,1,-1,22,0,-1,0,0,0,0,-1,11,8,1.33,5,10,1
0,0,1,-1,-1,1,1,11,-1,0,0,-1,-1,-1,-1,8,8,2.2,3.3,3.4,1
-1,-1,1,0,-1,0,1,9,1,-1,1,0,-1,-1,1,5,8,1.83,3.5,4.5,0
0,0,-1,1,1,0,1,12,0,-1,-1,0,0,0,-1,7,8,2.2,3.2,3.5,1
0,0,1,1,1,-1,1,5,1,1,-1,1,1,-1,1,6,8,2.3,3.3,3.2,-1
0,-1,1,1,1,1,1,10,0,1,0,1,-1,-1,0,6,8,1.44,4.33,7.5,1
-1,1,-1,-1,1,0,0,8,1,-1,0,1,1,-1,1,7,8,2,3.3,4,1
1,0,0,0,0,1,1,11,-1,1,1,-1,0,0,-1,11,9,2,3.3,4,-1
-1,1,-1,-1,1,-1,-1,6,1,0,1,-1,-1,0,-1,9,9,2.2,3.2,3.5,-1
-1,1,1,1,1,-1,0,15,0,-1,1,1,-1,-1,-1,12,9,1.29,5.5,11,0
-1,1,0,0,1,-1,0,19,0,-1,-1,-1,1,-1,1,5,9,1.57,3.8,6.5,1
1,0,-1,-1,1,-1,1,8,0,0,-1,-1,-1,-1,-1,9,9,2,3.4,3.8,0
-1,1,1,1,1,1,1,13,0,1,-1,-1,0,-1,-1,12,9,1.53,4,6.5,1
1,-1,0,1,1,-1,0,5,-1,1,1,-1,1,-1,0,16,9,4,3.5,1.91,-1
1,1,0,0,0,1,1,7,1,1,0,-1,-1,1,-1,10,9,2.25,3.25,3.3,-1
1,1,-1,1,0,1,0,20,1,1,-1,0,-1,1,-1,25,9,2,3.4,3.8,-1
-1,1,0,-1,0,1,0,12,-1,-1,1,-1,-1,1,-1,19,9,9.5,5,1.33,1
1,-1,1,1,-1,1,1,19,-1,-1,-1,-1,-1,-1,-1,16,10,1.62,4,5.5,-1
-1,0,1,1,-1,1,-1,10,-1,1,-1,0,-1,0,1,23,9,4.5,3.6,1.8,-1
-1,1,0,1,-1,1,-1,28,0,1,1,-1,1,-1,0,8,10,1.17,7,19,1
1,-1,-1,1,1,1,0,13,1,0,-1,-1,1,0,1,6,10,1.91,3.6,4,0
0,-1,1,1,0,1,-1,10,0,0,0,0,-1,-1,1,12,10,2.1,3.3,3.6,0
0,1,1,1,1,1,0,12,-1,1,1,-1,1,1,1,6,10,2.1,3.3,3.6,1
-1,-1,1,0,0,1,-1,11,-1,-1,-1,-1,1,0,0,18,10,4,3.3,2,-1
1,1,1,-1,1,-1,1,5,-1,0,0,0,-1,-1,1,10,10,2.88,3.25,2.5,-1
-1,-1,1,-1,1,0,-1,19,-1,0,1,0,-1,0,-1,12,9,1.36,4.75,9,1
-1,1,1,0,1,1,1,12,-1,0,0,-1,1,0,-1,22,10,2.1,3.2,3.8,-1
1,1,1,1,1,1,-1,19,1,-1,0,0,-1,1,1,11,11,1.4,4.5,8.5,1
