-1,0,0,1,1,1,1,0.0833333333333,0.0555555555556,0.0666666666667,0.136363636364,0.111111111111,0.3,0.0869565217391,14,1,1,1,0,1,1,1,0.4,0.173913043478,0.181818181818,0.0,0.0588235294118,0.2,0.2,22,8,2.5,3.4,2.75,-1
1,-1,-1,1,1,-1,0,0.454545454545,0.142857142857,0.0,0.130434782609,0.166666666667,0.142857142857,0.142857142857,13,-1,-1,0,1,-1,0,-1,0.0,0.142857142857,0.0769230769231,0.117647058824,0.125,0.0526315789474,0.0,5,8,1.8,3.6,4.5,1
-1,1,1,1,1,-1,1,0.0,0.15,0.166666666667,0.235294117647,0.25,0.133333333333,0.25,18,0,0,0,0,-1,1,0,0.166666666667,0.0,0.125,0.25,0.0,0.2,0.0,8,8,1.29,5.5,11,1
1,1,0,-1,-1,-1,0,0.416666666667,0.3,0.142857142857,0.0,0.0,0.0,0.08,11,-1,1,0,-1,-1,-1,0,0.0,0.166666666667,0.222222222222,0.0,0.0555555555556,0.0,0.2,5,8,2.1,3.4,3.5,1
1,0,1,-1,1,0,1,0.2,0.1,0.142857142857,0.0,0.111111111111,0.0714285714286,0.230769230769,14,1,0,1,0,0,1,1,0.15,0.181818181818,0.157894736842,0.0666666666667,0.0714285714286,0.0952380952381,0.115384615385,18,8,5,3.75,1.7,-1
1,-1,1,0,0,1,-1,0.125,0.0,0.176470588235,0.0,0.05,0.117647058824,0.142857142857,14,-1,-1,-1,-1,1,-1,0,0.222222222222,0.0,0.133333333333,0.111111111111,0.333333333333,0.125,0.153846153846,4,8,1.83,3.75,4.2,1
-1,0,0,0,-1,-1,-1,0.0,0.0769230769231,0.1,0.0,0.0,0.2,0.142857142857,6,0,0,1,1,0,-1,1,0.0,0.0,0.181818181818,0.3,0.1,0.0714285714286,0.15,12,8,6,4.2,1.53,1
-1,0,-1,0,-1,-1,-1,0.0,0.166666666667,0.111111111111,0.0,0.111111111111,0.0769230769231,0.153846153846,3,1,1,-1,0,1,1,0,0.0625,0.157894736842,0.0,0.117647058824,0.1,0.176470588235,0.125,15,8,3.25,3.4,2.2,0
-1,0,1,-1,0,-1,-1,0.142857142857,0.0769230769231,0.117647058824,0.125,0.0526315789474,0.0,0.0,6,0,0,0,-1,-1,-1,1,0.0769230769231,0.1,0.0,0.0,0.2,0.142857142857,0.142857142857,7,9,2,3.5,3.75,0
0,1,1,0,-1,1,-1,0.0,0.181818181818,0.3,0.1,0.0714285714286,0.15,0.0,15,0,-1,0,-1,-1,-1,0,0.166666666667,0.111111111111,0.0,0.111111111111,0.0769230769231,0.153846153846,0.0714285714286,3,9,1.36,5,8.5,1
0,-1,-1,-1,0,0,-1,0.111111111111,0.285714285714,0.25,0.0,0.142857142857,0.25,0.0,4,-1,-1,1,1,-1,0,1,0.142857142857,0.0,0.130434782609,0.166666666667,0.142857142857,0.142857142857,0.0588235294118,14,8,2.75,3.4,2.5,0
0,0,0,-1,1,0,-1,0.0,0.125,0.25,0.0,0.2,0.0,0.25,9,0,0,0,0,1,-1,0,0.0,0.5,0.166666666667,0.25,0.0909090909091,0.0,0.0625,9,9,1.95,3.3,4.2,0
1,0,-1,-1,-1,0,-1,0.166666666667,0.222222222222,0.0,0.0555555555556,0.0,0.2,0.1,8,-1,1,0,0,1,-1,1,0.0,0.176470588235,0.0,0.05,0.117647058824,0.142857142857,0.444444444444,14,9,2.25,3.4,3.2,1
0,1,0,0,1,1,1,0.181818181818,0.157894736842,0.0666666666667,0.0714285714286,0.0952380952381,0.115384615385,0.0952380952381,21,1,0,-1,-1,-1,0,1,0.3,0.142857142857,0.0,0.0,0.0,0.08,0.111111111111,11,9,1.22,6,15,1
1,-1,0,1,1,0,0,0.157894736842,0.0,0.117647058824,0.1,0.176470588235,0.125,0.1,16,0,-1,0,-1,1,0,1,0.133333333333,0.0,0.05,0.0769230769231,0.5,0.0,0.0434782608696,10,9,2.6,3.3,2.75,0
-1,0,0,1,0,-1,0,0.0,0.0625,0.181818181818,0.0625,0.25,0.0,0.1,13,0,1,-1,1,0,1,-1,0.1,0.142857142857,0.0,0.111111111111,0.0714285714286,0.230769230769,0.0625,14,9,2,3.5,3.75,1
-1,-1,-1,1,-1,0,-1,0.0,0.133333333333,0.111111111111,0.333333333333,0.125,0.153846153846,0.0909090909091,4,0,0,1,1,1,1,-1,0.0555555555556,0.0666666666667,0.136363636364,0.111111111111,0.3,0.0869565217391,0.0869565217391,17,9,4.2,3.75,1.83,-1
1,1,0,1,1,1,1,0.173913043478,0.181818181818,0.0,0.0588235294118,0.2,0.2,0.363636363636,22,1,1,1,1,-1,1,1,0.15,0.166666666667,0.235294117647,0.25,0.133333333333,0.25,0.307692307692,21,9,2.4,3.4,2.9,-1
1,1,1,-1,1,1,1,0.166666666667,0.235294117647,0.25,0.133333333333,0.25,0.307692307692,0.2,24,1,1,0,-1,1,-1,1,0.181818181818,0.3,0.1,0.0714285714286,0.15,0.0,0.047619047619,15,10,1.7,3.8,5,1
-1,1,1,-1,0,1,0,0.0,0.130434782609,0.166666666667,0.142857142857,0.142857142857,0.0588235294118,0.1875,15,-1,0,1,1,0,0,0,0.0,0.117647058824,0.1,0.176470588235,0.125,0.1,0.117647058824,17,10,2.75,3.4,2.5,0
