0,1,0,-1,0,0,-1,0.222222222222,0.0769230769231,0.0555555555556,0.0,0.0,0.117647058824,0.0,7,1,1,-1,-1,-1,0,1,0.0909090909091,0.125,0.166666666667,0.125,0.0,0.1,0.111111111111,13,8,2.1,3.2,3.6,-1
0,-1,1,1,1,0,0,0.0555555555556,0.0,0.105263157895,0.5,0.3,0.142857142857,0.0909090909091,13,1,0,-1,1,0,1,0,0.111111111111,0.0909090909091,0.0,0.1,0.125,0.428571428571,0.111111111111,13,8,1.57,3.6,6.5,0
1,0,0,1,1,1,-1,0.136363636364,0.04,0.125,0.181818181818,0.111111111111,0.2,0.0,17,-1,0,0,1,0,-1,0,0.0833333333333,0.0909090909091,0.0625,0.2,0.0,0.25,0.0769230769231,7,8,1.7,3.5,5.25,1
1,1,1,-1,1,0,1,0.230769230769,0.111111111111,0.307692307692,0.0555555555556,0.0434782608696,0.153846153846,0.428571428571,16,-1,0,1,1,1,0,1,0.0,0.125,0.125,0.25,0.0833333333333,0.133333333333,0.166666666667,17,8,2.6,3.2,2.7,-1
-1,-1,0,0,-1,1,-1,0.0833333333333,0.0,0.0833333333333,0.0,0.0,0.130434782609,0.0833333333333,6,-1,-1,1,1,-1,-1,1,0.0555555555556,0.0,0.333333333333,0.125,0.142857142857,0.0,0.05,10,8,1.95,3.3,4,0
1,1,0,-1,1,1,0,0.153846153846,0.153846153846,0.125,0.0909090909091,0.0588235294118,0.130434782609,0.2,17,0,-1,-1,-1,0,0,0,0.2,0.0,0.0833333333333,0.125,0.0,0.1,0.2,4,8,1.73,3.4,5.25,1
-1,0,-1,-1,-1,1,0,0.0,0.0,0.1,0.0909090909091,0.0526315789474,0.285714285714,0.0769230769231,6,0,0,0,-1,-1,-1,1,0.0740740740741,0.285714285714,0.0,0.111111111111,0.0,0.0,0.08,7,8,3.25,3.1,2.3,0
-1,0,0,1,0,0,0,0.0555555555556,0.153846153846,0.125,0.181818181818,0.0,0.1,0.0833333333333,11,0,-1,1,1,0,0,-1,0.25,0.0555555555556,0.25,0.166666666667,0.0909090909091,0.222222222222,0.25,9,8,2.05,3.25,3.75,1
0,0,0,0,-1,0,-1,0.0869565217391,0.0,0.0833333333333,0.0,0.0,0.166666666667,0.0,6,-1,0,0,-1,1,-1,-1,0.0,0.142857142857,0.142857142857,0.25,0.2,0.0,0.0625,6,8,1.91,3.25,4.2,0
1,0,-1,1,1,0,1,0.333333333333,0.0909090909091,0.0,0.157894736842,0.142857142857,0.0666666666667,0.315789473684,15,1,1,0,-1,-1,-1,0,0.166666666667,0.0625,0.0,0.142857142857,0.25,0.0,0.0714285714286,9,8,1.8,3.4,4.75,0
0,0,1,0,-1,0,-1,0.0909090909091,0.0625,0.2,0.0,0.25,0.0769230769231,0.0833333333333,8,1,1,-1,1,0,1,-1,0.111111111111,0.307692307692,0.0555555555556,0.0434782608696,0.153846153846,0.428571428571,0.0,17,9,2.1,3.25,3.5,0
1,-1,-1,-1,0,1,1,0.125,0.166666666667,0.125,0.0,0.1,0.111111111111,0.444444444444,14,-1,0,0,-1,1,-1,0,0.0,0.0833333333333,0.0,0.0,0.130434782609,0.0833333333333,0.0454545454545,7,9,2.1,3.2,3.6,0
-1,1,1,-1,-1,1,0,0.0,0.333333333333,0.125,0.142857142857,0.0,0.05,0.111111111111,11,0,0,-1,1,-1,-1,0,0.142857142857,0.142857142857,0.25,0.2,0.0,0.0625,0.125,7,9,1.91,3.25,4.2,0
