1,-1,1,1,-1,1,-1,0.1,0.0,0.142857142857,0.25,0.0,0.133333333333,0.0,13,1,0,1,-1,-1,0,1,0.375,0.166666666667,0.0625,0.0,0.0,0.125,0.333333333333,12,8,2.25,3.4,3.1,0
1,1,1,-1,1,1,1,0.166666666667,0.0769230769231,0.210526315789,0.0,0.214285714286,0.307692307692,0.105263157895,19,1,1,1,0,1,1,1,0.115384615385,0.0666666666667,0.0769230769231,0.0588235294118,0.111111111111,0.285714285714,0.0909090909091,20,8,5,4.2,1.6,0
1,1,1,-1,-1,-1,-1,0.333333333333,0.166666666667,0.166666666667,0.0769230769231,0.0,0.0714285714286,0.142857142857,10,0,1,0,-1,1,-1,0,0.0869565217391,0.277777777778,0.230769230769,0.166666666667,0.2,0.142857142857,0.25,10,8,2.25,3.5,3,0
-1,1,-1,1,-1,1,0,0.0909090909091,0.176470588235,0.2,0.2,0.0625,0.307692307692,0.25,13,1,1,1,1,1,0,1,0.307692307692,0.0833333333333,0.03125,0.125,0.1875,0.0555555555556,0.185185185185,19,8,5,3.75,1.67,1
0,-1,-1,1,1,-1,0,0.157894736842,0.0,0.125,0.166666666667,0.1,0.0,0.25,11,-1,-1,1,1,1,-1,0,0.0,0.0,0.117647058824,0.0416666666667,0.142857142857,0.0833333333333,0.1,10,8,1.73,3.8,4.5,1
-1,-1,-1,1,1,0,1,0.133333333333,0.0,0.111111111111,0.461538461538,0.125,0.0714285714286,0.266666666667,11,1,1,-1,-1,-1,1,0,0.0833333333333,0.2,0.0,0.1,0.0,0.125,0.2,11,8,1.7,3.8,4.75,0
-1,1,-1,1,-1,1,-1,0.0,0.2,0.0,0.111111111111,0.0714285714286,0.133333333333,0.0,9,-1,-1,-1,-1,0,-1,-1,0.0,0.125,0.0,0.0,0.0434782608696,0.0833333333333,0.0,4,8,1.29,5.5,9.5,-1
-1,-1,0,0,-1,0,-1,0.125,0.111111111111,0.272727272727,0.125,0.2,0.125,0.0,4,-1,-1,1,-1,1,0,0,0.1,0.0,0.1,0.0588235294118,0.214285714286,0.0625,0.222222222222,9,8,2.7,3.4,2.5,0
0,0,-1,-1,0,0,0,0.166666666667,0.181818181818,0.0,0.0,0.111111111111,0.1,0.176470588235,5,0,-1,-1,1,-1,-1,0,0.1875,0.125,0.0,0.153846153846,0.5,0.0,0.181818181818,8,8,2.38,3.5,2.8,-1
1,0,-1,1,-1,0,0,0.277777777778,0.230769230769,0.166666666667,0.2,0.142857142857,0.25,0.142857142857,10,1,1,-1,1,1,1,0,0.0769230769231,0.210526315789,0.0,0.214285714286,0.307692307692,0.105263157895,0.2,22,9,3.25,3.6,2.1,-1
